episode,total_reward
1,129.50865695022108
2,30.63459832787158
3,135.54160132707335
4,137.34325664226031
5,135.16397058236964
6,144.44350413977583
7,163.60428106223588
8,213.69718671058595
9,318.4680748111077
10,127.28225479125972
11,-279.1680770874023
12,-533.3165367126466
13,-621.7611892700195
14,-720.8205604553226
15,-852.0072158813476
16,-817.019815826416
17,-748.0979782104492
18,-786.1263168334959
19,-902.8793052673337
20,-928.4308815002441
21,-869.6954963684083
22,-862.421195983887
23,-801.7399932861325
24,-742.4315521240233
25,-322.7851226806642
26,124.61824378523819
27,93.93410607758206
28,91.95998781001519
29,91.71241008431522
30,86.9004355243254
31,87.14202648115436
32,88.38569409674574
33,84.7443464073417
34,83.30849936112284
35,85.0380166151524
36,85.67226557905474
37,91.12483946229139
38,89.1286534751419
39,88.14320509406011
40,90.1666635906602
41,79.64790678430455
42,89.04331696469339
43,83.45262084977504
44,82.80721664354861
45,84.0548027185708
46,83.99072997368233
47,79.70625859398443
48,84.11276247754267
49,81.85107203765241
50,87.35012728927545
51,88.71350033266407
52,84.16662818932151
53,86.0239102492571
54,83.7934694419657
55,87.34514415139239
56,85.09693214163391
57,78.2458048884827
58,84.62919829053075
59,88.64747253495712
60,83.6164554299418
61,85.87891870103968
62,78.76986696510116
63,85.53878934399346
64,87.30345077089646
65,-12.535213761281412
66,86.43888157908779
67,87.02324691037965
68,87.53553788482914
69,83.80881208302631
70,83.60402994261057
71,81.99812520001136
72,83.35551827673282
73,83.0894819740005
74,92.20593716590798
75,83.74852602974377
76,83.32034572380067
77,85.29573317776826
78,80.10349480430543
79,90.73541838087705
80,85.77981974240024
81,84.11371359815908
82,-11.780835326774792
83,84.86550576990506
84,84.2133944700456
85,87.54726249725076
86,85.88367798328551
87,88.24974108035462
88,85.706006189139
89,80.9997444971279
90,82.48140546149673
91,82.09981343597823
92,84.12094711019023
93,88.35459453361625
94,82.27294167639054
95,82.68769041315751
96,83.7555362425653
97,85.14285281675006
98,87.34817708672742
99,83.17865438690444
100,85.75624900801597
101,84.40344873235316
102,84.16457699637867
103,83.69181284360283
104,83.65575363184738
105,84.8077265565698
106,84.2738719330444
107,87.47144833515156
108,84.45890462097024
109,84.60631001724636
110,78.11524797557908
111,83.22371622010849
112,79.05839656947852
113,85.37511473019785
114,81.93797184681196
115,86.59921152553471
116,82.98509993379679
117,87.07902436788198
118,84.6093721398764
119,83.68023912846743
120,79.7028409438711
121,84.36798708652559
122,83.65057015819096
123,82.10305813877886
124,84.55101390892307
125,83.25905493907418
126,77.34226341961525
127,84.41210036034481
128,89.42227374212007
129,85.20959030310244
130,85.43439110737471
131,78.73215852388853
132,85.22907093242387
133,85.4540245950512
134,-11.926930871719804
135,85.69723431112762
136,83.37173220063396
137,86.12041240560127
138,85.57789727859615
139,-10.847892589908128
140,81.6321849404374
141,83.37929615437686
142,82.22264277360226
143,82.69576621463506
144,83.65688194505832
145,82.48616236655958
146,84.02501220676902
147,82.61150146412866
148,84.76409582594789
149,85.1073225890201
150,83.06490167685484
151,76.8020437015781
152,83.91980567132745
153,82.48612700497537
154,81.16018225028314
155,84.87761506495946
156,86.37808104628826
157,85.45817709063816
158,85.0885506450413
159,84.8551323338926
160,85.3557018658243
161,81.93709380258774
162,82.00359734486264
163,84.75346389503281
164,86.09963927915351
165,78.76306756714773
166,84.17168033098885
167,79.10775798607291
168,87.02632640944844
169,87.10704534903587
170,86.43210216839478
171,87.38203325570946
172,81.64789110691102
173,82.71944162923567
174,83.49792850504832
175,83.8081681939974
176,83.82524168240838
177,80.50399897758766
178,82.6715071017341
179,83.96435783896202
180,79.9831691764436
181,84.76179416829355
182,78.78345822883767
183,85.00901998272316
184,84.44136927625384
185,-12.502281712595718
186,84.49606040993471
187,83.69711874827556
188,85.29479240795446
189,84.33842623365518
190,86.142024487034
191,85.43001977311114
192,81.81057198812013
193,80.91776728325623
194,86.70603016638618
195,109.62578260037405
196,-735.0712326049804
197,-933.7692420959473
198,-946.469532775879
199,-942.1571533203128
200,-928.7019569396971
201,-954.7699630737305
202,-917.4106338500981
203,-894.5076148986816
204,-867.9541030883789
205,-252.45162429809574
206,397.04715631210513
207,126.57456228423621
208,113.83217155313783
209,63.60055541992187
210,206.73878822476274
211,192.75882041612243
212,106.02244008428279
213,141.14440201310168
214,128.11699951582017
215,111.61704765315943
216,107.43554005119016
217,111.1917889349341
218,124.30538886600445
219,145.2484192844697
220,147.56731914545227
221,127.55196307367692
222,150.87998196063293
223,156.12606364895413
224,114.1867024438854
225,112.0065587967854
226,138.03629622593283
227,133.22057565863702
228,124.21590568886127
229,145.57742741443468
230,170.17803053150615
231,134.10266886221865
232,99.46587657284093
233,89.3426130650572
234,95.17834550193062
235,96.58068299707423
236,92.91930502483387
237,88.23753144324684
238,89.52155495603137
239,90.06902574215648
240,107.51780557225467
241,128.30964568844362
242,109.04623796358325
243,89.59306141631379
244,95.31904050883473
245,99.57706085916004
246,100.6288323411495
247,95.43451323062443
248,96.5756602802647
249,96.9493958551298
250,108.68519954727293
251,94.87492115476309
252,95.0982177911198
253,92.25162328854529
254,95.06162372596398
255,88.85260390134599
256,93.50059958562788
257,99.97341427043267
258,103.32806848609347
259,125.1400537069916
260,113.7697674257208
261,115.81611881078348
262,119.13815088016516
263,106.01737098713828
264,109.20042869210361
265,97.36906809646344
266,106.1679925580405
267,99.61445860651853
268,96.31886527825627
269,82.7594784881314
270,90.45214029805497
271,88.7778942902251
272,88.39673077083715
273,91.09934908723471
274,84.2781322611241
275,89.88990396707639
276,87.68652866891445
277,95.62832060199264
278,88.40137839019401
279,90.1991869762492
280,88.70499031801967
281,84.87051794894772
282,80.35387370551221
283,81.64670495143983
284,86.38412094844952
285,92.92854963350506
286,84.36035328830073
287,87.77536864162843
288,82.9394278474915
289,82.70519274345494
290,91.38586789578036
291,88.89623390496462
292,86.2867114207015
293,92.16613468197662
294,87.81072163933008
295,86.44031202561239
296,84.77435005689298
297,85.64595790166025
298,85.98628602157851
299,88.604450976551
300,82.63450992347262
301,88.41902143583116
302,86.23517883931679
303,84.69447991939779
304,84.91135333516415
305,86.5471026267279
306,90.66887661554914
307,88.54515136371893
308,88.91947349228593
309,103.59436772851963
310,96.69033715855723
311,92.0042035420545
312,89.48578983358081
313,87.39845396519172
314,88.30243496277295
315,88.45858196645838
316,89.12520746165502
317,90.49524319410213
318,82.54086884954535
319,89.96784433888163
320,90.32212160572932
321,87.44665835462055
322,87.8786323663837
323,81.38408702005754
324,86.97497989783731
325,87.86466564483848
326,87.1748687228461
327,92.04580005478417
328,88.78994900965485
329,81.92340519957074
330,87.36658988973312
331,82.2715527341615
332,81.30057169109517
333,90.02751336662176
334,82.44566237814534
335,86.4301378101102
336,89.5182998870178
337,88.7246617991729
338,86.22819838438741
339,94.6513713303233
340,88.4652500176408
341,89.27238573334976
342,80.77052464103568
343,87.8381118996262
344,88.9508846308617
345,82.34755817992098
346,89.07248598046732
347,87.47790038882381
348,80.71879262480276
349,85.32785040439659
350,85.70076237137792
351,82.79970182655494
352,86.9929595517541
353,87.37561169804535
354,88.76568955906659
355,87.8871208419621
356,87.92881987790435
357,93.57336874324247
358,89.77567690904752
359,90.29560961135867
360,90.53782174581946
361,87.32158156961523
362,89.77522668926808
363,89.69208655744839
364,92.11595016162048
365,99.49763260390507
366,105.95662446676442
367,94.30390591359742
368,89.05037183782697
369,97.68960968211941
370,10.261034534458844
371,93.2720940329202
372,19.442805181462276
373,85.58580205915051
374,83.05934702614807
375,82.48135508408359
376,84.04995672292577
377,82.74386694847857
378,91.14204343718502
379,83.15237803745804
380,88.13474005125079
381,94.45189364030098
382,89.88076507778659
383,88.74262320276785
384,90.73711765004596
385,81.92205545882541
386,6.434212523224474
387,89.76555404862577
388,81.08465546013703
389,86.08604228798818
390,88.71982469934231
391,91.62727803781867
392,81.65216940029646
393,85.81675371182392
394,86.37836744993655
395,81.62640629012965
396,84.59688817305162
397,83.65985865748085
398,78.62668400517802
399,87.63834099392359
400,-11.140856112442478
401,86.93981135938513
402,91.06688298229757
403,83.56944327523769
404,84.1272887891906
405,84.52931095141568
406,90.75211696218042
407,92.29497302444862
408,84.70241116592913
409,91.84546726456202
410,90.9065341803616
411,82.31048704186958
412,87.47797316891904
413,84.84244322076974
414,86.2214297720991
415,86.85041082051316
416,89.26726623488696
417,80.89924098595752
418,85.89471248032407
419,85.58321157719533
420,82.77929365496959
421,88.8815319611432
422,89.92962774769423
423,86.23276623025325
424,89.89895109129074
425,98.61352635384796
426,90.0914021801081
427,85.93891569050105
428,-0.6659522118104633
429,6.2567187988612005
430,100.02662932113603
431,81.57990186031867
432,86.24982221953715
433,84.6350955617611
434,85.20927995000375
435,84.32216301637722
436,81.8721675100034
437,80.28080841499653
438,85.37882628365226
439,80.92505966266329
440,80.52575497242198
441,83.87559494739281
442,89.85979074465934
443,90.1205386696059
444,89.10101525349542
445,89.95529892385889
446,89.57717014192924
447,82.49068128693548
448,83.74925188786796
449,80.91845997419537
